Id,Lat,Lng,Name,Count
259664962,25.043191058,121.547028764,"Pigi Pigi TOKY",1
251222281,25.029859434,121.555922134,"通化日本丸",1
1279035,25.040125,121.551858,"GA Soul Hairsalon",8
225635153,25.048125912,121.518580758,"Taipei Main Station",64
9343708,25.026799205,121.527385268,"美奇客貝果 Magic Bagel",4
252604747,24.956330666,121.538700392,"文山監獄",3
80589316,25.018038166,121.530771053,"狠蝦",67
31467531,25.046822556,121.562883854,"台北機廠",55
109199757,25.082734,121.571519,"瓦法奇朵",1
247921698,24.998164953,121.579304884,"Taipei Zoo Station",24
2458330,25.041894458,121.55195117,"楊記大餛飩",1
2401180,25.0636,121.520278,"勞工安全衛生教育協會",3
43158,25.023446968,121.534036194,"福華國際文教會館",206
237030662,25.134103664,121.539156934,"文化後山",5
275660342,25.043815706,121.528932736,"Trio",6
115372818,25.076515198,121.572067261,"AB SCIEX (Taiwan) Private Limited",5
253140037,25.088160596,121.525136626,"士林夜市裡 半夜才開的熱炒攤",3
209030262,25.028959,121.531008,"Ms. Bubble Lily House",89
223106165,25.027828456,121.475846276,"奈野，Nai Ye",2
109512998,25.015082,121.532022,"公館八年得",2
97678820,25.000996619,121.500462196,"Kainan University A415",2
235111741,25.043057353,121.545038708,"雙子燒肉",1
6513209,25.045541404,121.574229034,"豆工房咖啡館",26
95194466,25.000674,121.463791,"寶雅生活館",2
1510885,25.050735,121.53007,"田中園吉林店",1
263123791,25.043733309,121.46748067,"三重家樂福石二鍋",3
80660630,25.008130928,121.488833359,"美麗殿汽車旅館",21
2740892,25.032616072,121.477163136,"呷霸牛肉麵",2
234386526,25.03389,121.528851,"Dongmen Station",23
26300336,25.040756291,121.529247566,"璽悅產後護理之家 Ma Cherie",17
2996481,25.048748,121.532582,"Hit FM",10
275480191,25.049630177,121.513738258,"Apartment 10F",1
136246390,25.024490356,121.470474243,"香港英記燒臘",1
44334075,25.064057,121.524161,"黄記魯肉飯",3
272432089,25.04777859,121.51885369,"타이페이",1
250434709,25.03627874,121.50032321,"龍山寺",1
96524134,25.001678467,121.503051758,"飛碟漢堡專賣店",2
248920043,25.064560144,121.553141419,"松山機場 5號登機門",3
276154352,25.080989955,121.57059177,"飯BAR",5
251995657,25.058743633,121.515044648,"太春小館(太春新館)",2
3369717,25.114905832,121.528165876,"丹迪旅店(天母店) Dandy Hotel(Tianmu)",93
11764361,25.035155052,121.507857084,"川揚郁坊小館",17
234801296,25.024673578,121.546738718,"阿通伯樂器 2 號店 / ATB MUSIC No.2",1
263639107,25.033182709,121.552971814,"Mrt 信義線 信義安和站",1
13514967,25.027285394,121.563906436,"Mos Burger",6
110532809,25.007920103,121.522098634,"金銀座港式粉麵茶餐廳",10
242944462,24.979628956,121.55391835,"道南右岸河濱公園",2
505549,25.042049983,121.532102823,"忠孝公園",58
46176096,25.06361,121.568215,"基五號疏散門",13
225219686,25.113817008,121.51016036,"松青超市",1
68291820,25.035896415,121.56785834,"公車松壽路口站",2
244948930,25.048285249,121.521683389,"市民大道籃球場",4
146887895,25.034626532,121.568750147,"Cigar Gallery 2",9
4082670,25.04594776,121.542863846,"KFC 肯德基 大潤發店",2
14757659,25.119257708,121.520158817,"台北榮總前面公園",17
8416924,25.048586,121.529245,"统一大饭店",2
273539551,24.986077675,121.465328552,"中山紀念堂 自由廣場",2
17585063,24.981152474,121.508451111,"中和南勢角",18
276277786,24.997269051,121.583342963,"動物園貓熊館",1
109070653,25.065005339,121.522361371,"家畫廊",7
234297722,24.980387811,121.517371532,"金時代自助洗車場",3
1477078,25.027345183,121.564734081,"廣島屋",37
17022464,25.018379423,121.558650025,"公車捷運麟光站",24
18944210,25.041550436,121.582561119,"Mos 永春店",1
117426756,25.036002,121.516614,"公車臺大醫院站 NTU Hospital bus stop",1
19467113,25.048851332,121.552551615,"鮮魚店",6
51653648,25.041725607,121.546854269,"Veins Lei 美甲",2
272815367,25.05322376,121.574839163,"麥帥橋下藍球埸",3
269578458,24.986582835,121.537619733,"新店慈濟環保教育站",1
223977924,25.084635074,121.561199388,"來來永和豆漿",10
3749512,25.041125,121.556866,"H Park I",17
73872273,25.000353,121.48535,"本沐食堂",3
229173297,25.043115147,121.535010565,"台北科技大學圖書館",6
2550503,25.078696959,121.578600193,"湖光基督教會",38
2654165,25.120544,121.501354,"鳳甲美術館",7
71015812,25.025356081,121.579323104,"四獸山步道",24
5310078,25.014364,121.517554,"小小兵模型玩具店",3
275955167,25.013144312,121.511881684,"東區",1
812974,25.023044,121.466866,"珍饗日式精緻石頭火鍋",1
19471494,25.105466873,121.526649261,"Very Thai Restaurant & Bar",1
166011080,25.044113561,121.53390318,"宏裕科技研究大樓 (Hung Yu Technology & Research Building)",7
153883937,24.988632,121.564402,"曼都Mentor",1
89944197,25.039874249,121.54917338,"saladay 誠品敦南店",1
51528,25.051531644,121.563343089,"北平喜來順",6
89719740,25.028800502,121.529613733,"e-2000",5
2438579,25.060325106,121.524943046,"21號鵝肉海鮮",26
140274233,25.049832234,121.590691978,"聯勤總部正門口",5
251785571,25.041728103,121.57947158,"MOS Burger永春門市",3
73056461,25.128226635,121.500505434,"品酒棧",3
120842694,25.081928048,121.553033387,"Danny & Company Bistro",32
46559851,25.051795309,121.550258777,"品味親子夢想館",4
367062,25.137107378,121.602774144,"風櫃嘴",200
81332352,25.032709451,121.544596436,"7Eleven義安門市",2
126896978,25.054003938,121.492497824,"Chillax Coffee",21
242647451,25.078749921,121.462482398,"蘆洲市立圖書館永安分館",4
67382436,25.042431181,121.571107829,"永吉福德宮",4
244813657,25.046134961,121.549123352,"吉品海鮮餐廳",18
242887906,25.026487001,121.553048612,"天鼎",1
247076178,25.04869404,121.543917195,"1971帝王海鮮",1
224303,25.05322747,121.521708974,"立斐米緹咖啡館",178
264382674,25.055878862,121.520717483,"捷運雙連地下街練舞區",2
256678374,25.060287487,121.587079138,"Yahoo!奇摩",1
77105505,25.005098202,121.462206979,"廖家華西街生炒花枝",11
257452054,25.054439559,121.607454021,"南港高工",1
236396901,25.052286714,121.54682542,"Jiufen",32
258526429,25.045095572,121.528170597,"星巴克-華山門市",4
251777292,25.063148137,121.500142342,"捷運新莊線:台北橋站",2
151146343,24.986864,121.576174,"政治大學志希樓",3
61679077,25.118776,121.509339,"海上餐廳芭拉蒂",1
281433051,25.054730925,121.606309456,"黑丸嫩仙草-南港店",1
227181,25.04603038,121.519056559,"0.3 Music 0.3音樂教室",36
1371542,25.004894,121.485865,"TOYOTA",1
246741138,25.064465921,121.552148817,"EVA AIR Hello Kitty Aircraft",2
250412154,25.028931583,121.530725124,"誰的書房 who's café",11
263801996,24.99985289,121.575646027,"晶華酒店B3三燔Mihan日本料理",7
24507275,24.970133515,121.543035439,"雪花軒涼麵",2
44893645,25.050669727,121.517498967,"紅廚牛肉麵",3
39068161,25.031085285,121.55292511,"湳山大戲院 一票看到底",1
259531342,25.080248649,121.547806178,"好奇豆花 - 大直店",3
58292614,25.028755207,121.554686653,"Swenson's",1
50320407,25.046104,121.516032,"Checkers Buffet Restaurant",2
6970010,25.047008717,121.527753269,"華山1914紅磚區A棟",62
234730690,25.082494104,121.545227361,"日木安",58
250389821,25.056360682,121.611975321,"南港軟體園區二期",2
71158266,25.049170163,121.523917074,"歎稼的所在",3
51354753,25.067530258,121.496379688,"MOS BuRGER",12
212539,25.02996169,121.528246496,"韓記老虎麵食館",208
238735680,25.026945278,121.521812633,"捷運古亭站True Fitness",1
259516051,25.063326413,121.524740344,"萬民敬拜禱告中心 House of Worship and Prayer for All People",1
2234159,25.049798958,121.569418998,"Lawry's",7
3519575,25.051937498,121.529219688,"iRock",3
11892302,25.046002556,121.524853832,"鏡花園 iPix",18
3451878,25.028845647,121.564483032,"老爹廚房",4
1292250,25.043088527,121.547116287,"北回木瓜牛奶",19
41090277,25.061014875,121.533129968,"日藥本鋪",6
152449103,25.069110415,121.522327915,"阿根廷炭烤餐廳 Gaucho Parrilla Argentina",30
2139692,25.037700396,121.543910715,"太平洋Sogo百貨復興錧",11
5693818,25.045936,121.549768,"Anice",1
88438816,25.00713,121.463557,"八德素食園",4
31561788,25.044891362,121.549825621,"台北會高級SPA按摩會館",12
239449459,25.043161023,121.55191917,"20四6",13
234864074,25.136956,121.502368,"Xinbeitou Station",2
7214952,25.054889558,121.52484268,"東方情人",2
250631422,25.053510392,121.514250719,"八里淡水老街",1
266651632,25.065328066,121.545225556,"松果商號",1
72262,25.05675715,121.612013,"NKSP南港軟體園區H棟",10
18420666,25.019141964,121.530176997,"HSS Hair Secret",5
213220825,24.994738,121.537234,"景美水岸第一排",3
94428515,25.045037404,121.51589299,"RS休閒概念館 南陽店",3
1067352,25.048334,121.540562,"大埔鐵板燒",8
261547890,25.012336993,121.46694854,"快樂屋 蔬活精緻套餐 原快樂地",3
15279307,25.080676411,121.480656215,"CoCo壱番屋 徐匯店",28
236702438,25.047366155,121.562216602,"京華城星巴克",1
22496964,25.08016,121.479464,"洋蔥 徐匯店",14
15739217,25.026190907,121.524449362,"dear Deer 小路咖啡",684
74089377,25.050955056,121.510578607,"臺灣企業銀行",1
5731414,25.039326309,121.563750364,"Taiwan International Conference Center",13
220495673,25.048425748,121.534726517,"Cama 現烘咖啡專門店",4
72705654,25.025935739,121.539099402,"越南河粉",4
222474755,25.021285671,121.533148885,"Yan & Coco's Choice",3
24713342,25.060854752,121.486546494,"惠心婦幼診所",17
600254,25.036868772,121.544336729,"MayBE Music Bar",82
8823987,25.064834355,121.526015654,"三井選品",45
8116604,25.01935204,121.557860958,"黎忠市場公車站",1
174287294,25.032922462,121.527245873,"Hatha Yoga",1
495611,25.0625663,121.571252744,"內湖彩虹大橋公園",16
150835727,24.967838287,121.588058472,"木柵",7
5999684,25.061494043,121.550137804,"Porsche 敦北",6
73272593,24.999004,121.55109,"合春中醫",1
251063642,24.993989219,121.526273025,"Ez好食coffee.brunch.bread",2
73240655,24.983063,121.563956,"早鳥吃早餐",64
34377106,25.018721084,121.547428477,"自來水廠公車站",1
265839139,25.048458961,121.579145062,"全家松站店",2
251894950,25.048101,121.511017017,"行政院門口",2
184236419,25.028712,121.549085,"偉大的航路",1
6976264,25.05089761,121.53309488,"中華民國聲樂家協會",3
212177,25.040836,121.564128,"田季發爺燒烤",8
3697959,25.033722336,121.507227017,"田舍手打麵 延平南",4
257573753,25.030187029,121.468179302,"Vawidea 費屋創意",3
2205714,24.990605,121.567349,"Hey Cheese Cafe",20
300066,25.118029353,121.463563776,"關渡宮",568
11529600,25.072287602,121.525143779,"Cosi O Cosi 闊喜窩 (北美館)",2
241969226,25.056925472,121.563849561,"左先生咖啡Dousun Cafe'",3
3873038,25.136702555,121.504120714,"三兄弟豆花(北投店)",9
48672133,25.082217389,121.558012962,"大食代 Food Republic",324
157586,25.051581,121.536777,"古拉爵建北店",8
1004982,25.060074437,121.525575457,"儷宴美食會館",93
3748818,25.046172,121.529833,"Stay Real Dreams",2
297690,25.065797,121.51612,"Home＂",2
47910981,24.982118607,121.562278814,"基隆港活海鮮",1
47916091,25.053658,121.527563,"姿美飯店",1
120954616,25.0116439,121.497472833,"親水和畔",5
94337661,24.995056842,121.485269177,"紅 Red - Four Points by Sheraton",5
261465959,25.070755137,121.522189478,"Yuanshan",2
249963354,25.109819973,121.49846094,"基隆河右岸自行車道",1
28236351,25.043878251,121.532247253,"別廬洋館",6
20669920,24.999767,121.555921,"拉亞漢堡",1
437737,25.035640854,121.522333491,"捷運台鐵轉乘站",3
241127844,25.038883631,121.556785688,"臺北101大樓",1
236675055,25.102301378,121.552058804,"衛理女子高級監獄",1
20299172,25.031742045,121.552925851,"小人物音樂工作室",15
146291615,25.082074,121.545455,"小森林",2
86489863,25.075986729,121.488370412,"K&H",4
28011919,24.98618244,121.578365381,"政治大學莊敬九舍",11
2522757,24.983093004,121.565490235,"永和豆漿大王",20
106009183,25.098147,121.524198,"天母聖鑫",6
27664176,25.05072,121.547986,"想巷 PUKY'S CAFE",22
45635108,25.060331999,121.562808351,"後制 Post Production",37
147132900,24.990185,121.500579,"Tomato蕃茄村漢堡",1
21222061,25.074781,121.521851,"美麗華購物中心",55
3507163,25.043043532,121.568120309,"馬辣",25
110191362,25.037710485,121.541015187,"芙蓉大樓",3
279790465,25.06110251,121.533117382,"不老客家麻糬",6
181585152,25.05882,121.585611,"iHouse 點居",2
217951255,25.035512579,121.550062788,"Season Artisan Patissier",57
1524154,25.096053773,121.51655674,"國立臺灣科學教育館",31
70801829,25.004939264,121.5427093,"VJ tattoo",9
237772348,25.117361613,121.555374558,"陽明山永公路私人住宅區",1
66687064,25.114667062,121.484194814,"八仙休息憩站",16
238810605,25.053875069,121.512794873,"南京西路",11
127789164,25.048342046,121.542031253,"天使義大利麵",9
87708333,25.026948,121.522853,"畫室",2
247054346,25.098738097,121.523416236,"士林河堤",6
157482658,25.007732654,121.520454352,"老虎醬溫州大餛飩",2
265751786,25.120527645,121.531073597,"草山金工",1
245420362,25.064165085,121.484686162,"Tuileries & 1/2am",3
591233,25.106034525,121.522069198,"台北數位藝術中心",61
571561,25.11852,121.524321,"五花馬純手工水餃",14
458385,25.023426991,121.534142925,"公務人力發展中心",59
89255015,25.120753,121.5312,"Mr.Brown Coffee 伯朗咖啡館 天母二店",66
242836510,24.988765648,121.511433699,"中和南勢角興南夜巿",3
131995542,25.031391496,121.565542396,"溫暖的被窩",8
213631,25.046652089,121.511212167,"北門郵局",94
260848885,25.078711697,121.546393107,"家",1
150923995,25.128164,121.468373,"7-11(關渡一德門市)",3
7444853,25.041875017,121.546844244,"麥當勞 McDonald's",127
13024535,25.014752,121.531582,"自來水博物館（公車站）",5
127030179,25.059960976,121.529994708,"小南門傳統美食",1
248066940,25.050899192,121.561541423,"松山區",3
189581364,24.967887,121.591636,"貓空間 Cafe - 台北貓空纜車總站",6
29951779,25.034944665,121.547762359,"德安公園",8
237868903,25.048658465,121.558582285,"黎先生花膠私房料理",2
62424597,25.027731821,121.548058429,"美味小館",4
208192,25.118442,121.527274,"匯豐銀行天母分行",1
1922167,24.997287872,121.509591543,"全家FamilyMart (中和建陽店)",1
251179506,25.045280038,121.553344079,"松山運動中心",2
865866,25.059021971,121.563354608,"民生活動中心",6
19208042,25.03071779,121.552886088,"泰晶殿Royal Thai Massage",7
851465,25.048987368,121.565463181,"彎的音樂",19
28028591,24.987871,121.574118,"政大茶亭",2
74450195,25.027257,121.525278,"國立臺灣海洋大學",7
242267084,25.047043437,121.543867893,"冰筷 ís chopstix",41
58820099,25.042322996,121.539841053,"Dela1010",51
198854,25.076893725,121.57388905,"Specialized 旗艦店",2
259626835,25.047966569,121.547703569,"台安醫院",2
16198959,25.007881524,121.47511707,"UNIQLO ユニクロ",47
38574279,25.023561,121.534066,"Howard Internaltional House Hotel Lobby",8
5244183,25.048747085,121.550502777,"松山運動中心鯨魚池",11
6220986,25.048013113,121.529041265,"生蠔酒吧",7
214957420,25.113516278,121.534703644,"天母運動公園籃球場",17
28817572,25.072515488,121.575828552,"Cheil Taiwan",1
4019074,25.048511375,121.527563693,"鮮定味｜100生猛活海鮮",133
5611158,25.028215643,121.556241916,"塔吉摩洛哥料理",71
223210071,24.999892831,121.511604355,"Parco Pasta",1
250276197,25.11847103,121.527764453,"查理髮型天母店",1
203371,25.098145999,121.523777675,"丹堤 士林中正店",1
222063385,25.066113345,121.544263223,"台北松山國際機場",6
100899467,25.061494828,121.551771174,"公車民權東路口站",1
286930876,25.057141511,121.516015984,"一番大溪魚港現撈海鮮",1
8903594,25.041093,121.533365,"翠林越南餐廳",1
280389242,25.028804139,121.557051576,"西雅圖極品咖啡基隆路店",2
4246813,25.0648565,121.526603433,"Mitsui Japanese Cuisine",59
15033371,25.037946701,121.506851196,"打開-當代藝術工作站 Open Contemporary Art Center",7
849574,25.061493896,121.563329101,"Carrefour-家樂福三民店",37
84449914,25.063610004,121.520955463,"小珍園拉麵",3
117431741,25.038801,121.508486,"文化大學教育推廣部 延平分部",3
241925650,25.028278804,121.540684703,"東區-蘋果工坊 Afternoon Tea",1
218553822,25.087947389,121.524105524,"新 士林夜市",2
6289664,25.032938014,121.499621569,"艋舺柳州螺螄粉",35
255233086,25.04287529,121.520057678,"登打士街 Dundas St. Mine 台北店",1
34383914,24.987687972,121.550661822,"五花馬人文特味坊",3
814099,25.024008,121.54848,"同慶樓",6
51873273,25.04282638,121.503786099,"公車西門國小站",6
73708673,24.996854773,121.526219922,"Showyao' Studio",3
238635950,25.000615882,121.504461141,"私立南山高級中學",6
5359209,25.047692353,121.520142089,"國父史蹟紀念館(逸仙公園)",104
75141803,25.062764394,121.567278662,"義興西點原料行",6
73662,25.068478147,121.524490404,"丸林魯肉飯",76
200889646,25.00613,121.473449,"蔡佳璋婦幼聯合診所",1
257519893,24.988135958,121.553784765,"私家手作廚房 Private kitchen",2
77214224,24.99404,121.464403,"永和黑豆漿",1
69756725,25.050034335,121.519556592,"香和牛排",5
276419605,25.020630808,121.47918549,"板橋三民路貴族世家牛排",1
75191621,25.053050908,121.513517441,"Nancy南施咖啡",4
13223718,25.020278692,121.532950401,"多多小吃",1
36575543,25.044066,121.524142,"Mc.Donald",1
6827188,25.060798,121.563299,"全家便利商店(三富店)",1
1053853,25.040864,121.515935,"小魏川菜",5
65142911,25.091299057,121.52596283,"lotus",2
73583534,24.983568465,121.517055631,"麥味登",2
12598831,25.039861,121.554905,"明治王朝國王餐廳",9
117044782,25.10506067,121.52515493,"天母SOGO廣安階",3
34650104,25.087209,121.56239587,"甜庄 justsweet",14
6015427,24.972980976,121.588370925,"雙橡園",12
110297004,25.071570898,121.578336633,"聯廣",11
220992110,25.063438345,121.551295328,"臺北國際松山機場",161
42006725,25.041049541,121.586662845,"星巴克（永春門市）",4
621831,25.055674124,121.59732887,"Discovery Motel",18
54375465,25.043805549,121.577644809,"松山路",21
8020820,25.088949196,121.526266941,"無店名",6
5962461,25.042650937,121.501053367,"斑馬屋 Zebra Apartment",11
235060132,25.01881867,121.570883302,"信義區吳興街-溫暖的家",9
11680461,24.956637193,121.534270048,"羽鳥純子 Cafe",1
6219942,25.027866,121.468858,"VAWGOOD 費品",9
239944691,25.064321693,121.570701681,"民權大橋",21
251037030,25.004980969,121.466493644,"板橋實踐國小",2
283953,25.079919589,121.565121564,"萊爾富&伯朗咖啡",2
73696087,25.050511122,121.571927153,"基隆河左岸河堤",73
319807,25.035683023,121.510763168,"捷運小南門站 MRT Xiaonanmen Station",31
251966398,24.969645902,121.514979046,"新北市立安康高級中學",2
161355503,25.112535,121.530235,"丹堤忠誠店",1
105033915,24.99481,121.541632,"楓居酒燒",2
5047641,25.066818221,121.580432176,"Transcend Information Inc",2
24493577,25.047898218,121.536462293,"宣美精品饭店",1
253738187,25.068977949,121.50898637,"淡水河右岸 自行車道",4
107614754,25.031728,121.544368,"理想時光",6
276316023,25.028310944,121.5528966,"音鋪  i N P U T",3
141705738,25.055436533,121.555628733,"銅花",7
78879308,25.03248,121.51518,"台北教師會館",13
263640918,25.081812241,121.561901608,"沐蘭水舞饌",3
73954779,25.048069,121.536243,"Hsuanmei Hotel",5
6725515,25.019130707,121.542148504,"台大電機博理館",43
31468067,25.030802,121.560287,"鶯歌阿婆壽司",4
9002730,25.036790152,121.578462289,"松山家商",326
8300877,25.039025541,121.544711825,"Indulge",51
13092235,25.1161717,121.531689697,"Royal Host樂雅樂 （天母店）",1
123344085,24.990316,121.51391,"優聖美地",1
483535,25.112113,121.530011,"Papa Poulet 爸爸法式烤雞",1
71758001,25.111006,121.530751,"Stillhair",1
203117324,25.048432,121.520313,"Uncle Tetsu's Cheese Cake",2
2455375,25.036711492,121.502600356,"龍來果汁專門店",13
252847668,25.043589125,121.562000813,"松山文化創意園區",4
258313512,25.019880462,121.54306818,"國立台灣大學國家發展研究所",2
10535575,25.04769276,121.54405596,"夫妻肺片",7
236207705,25.061667112,121.497362105,"天台KTV",18
259713806,25.035052627,121.532384012,"思慕昔",1
15720554,25.058641399,121.514805597,"三媽臭臭鍋",3
257928765,25.051431853,121.568510611,"南京東路5段",2
167851996,25.081958452,121.57824746,"王朝鐵板燒",1
242385272,25.041975973,121.557557178,"西門町",1
53916532,25.019291267,121.529095011,"古亭耶穌聖心堂",4
264539139,25.038899018,121.518547587,"長榮海事博物館",2
47888536,25.025807935,121.562096413,"台北醫學大學圖書館",19
75562078,25.000328235,121.517707407,"鼎鱻火鍋燒烤",4
20574855,25.044837456,121.536127772,"巿民大道建國南路匝道",30
37555,25.078954,121.569172,"Far Eastone Headquarters Starbucks",4
259515887,25.060650447,121.559555399,"芭蕾二館 baby kitchen",2
49090630,25.063063398,121.551353078,"交通部民用航空局 C.A.A.",4
157569,25.062412,121.572956,"Lily cafe",30
273977001,25.116373269,121.517606134,"石牌商城-阿財鍋貼",1
110657470,25.065085396,121.5184302,"Sastos Hotel In Taipei @Taiwan By K.thai",1
62816,25.017941417,121.532745,"葉子咖啡",108
426089,25.073065413,121.600454929,"臺北市立麗湖國民小學 Taipei Municipal LiHu Elementary School",9
9905875,25.036021344,121.549190104,"La Terre",27
113791656,25.040140237,121.567094725,"Häagen-Dazs信義A8店",16
270520949,25.066874306,121.523340361,"Cres-Art Philippine Cuisine",1
74361269,25.119618,121.579551,"溪山國民小學",8
147261939,25.109549083,121.512591744,"Red Bull皂飛車大賽台灣站",92
20683758,25.096532117,121.528065512,"九份芋圓",2
18440306,25.116034298,121.51599894,"神座日式拉麵 石牌店",3
79521,25.063376,121.534862,"行天宮",4
119896859,25.027614492,121.526148319,"金山大廈 Jin Shan Building",1
255184,25.023609193,121.535224915,"臺北市立龍安國民小學 Taipei Municipal LongAn Elementary School",10
145550441,25.020351124,121.540275768,"國立臺灣大學外語教學暨資源中心",11
42879294,25.039181925,121.560483943,"國父紀念館前的升旗臺",41
1410304,25.037306152,121.547149736,"多爾韓式料理專賣店",6
165449441,25.036767524,121.5427093,"Joyce's 💜",5
34175284,24.986878165,121.577090555,"政治大學莊敬一舍",19
242795564,25.02683159,121.5277774,"對面咖啡",3
203160793,25.095929989,121.516801931,"LINE FRIENDS 互動樂園",1848
292095751,25.026256832,121.568664466,"松仁耳鼻喉科",1
6332708,25.008051264,121.515062111,"韓蓮小館",2
234412854,25.101863261,121.522977922,"強強滾日式精緻涮涮屋",2
6483497,24.996362314,121.576592176,"TAIPEI Maokong Gondola｜TAIPEI ZOO",20
148181591,24.998448,121.517221,"麻辣食堂",2
5586925,25.055975279,121.548526709,"World Gym",47
34645864,24.98670045,121.573994947,"政治大學 大勇樓202教室",4
236266156,24.982722464,121.562952599,"Gretas' 德意事歐式美食屋",4
103180786,24.985921,121.574656,"NCCU Soccer field ⚽ (足球場)",1
15093271,25.064436186,121.552401102,"登機門 7 Gate 7",53
221490024,25.058245,121.554212,"晶點流行燈飾",2
1470201,25.062827302,121.51623682,"朝代大戲院",78
237915077,25.095299479,121.527792588,"士林科博館 Line Friends",4
1993663,25.077837,121.568824,"統一阪急百貨夢廣場Dream Plaza",17
235349060,25.032947532,121.560867217,"移動的公車上",7
3963339,25.137952914,121.514950583,"北投麗禧酒店",76
25359242,25.106312,121.523933,"Momi & Toy's Creperie",2
223996656,25.030066642,121.529537015,"台北 永康街",85
18016122,25.053140597,121.547790839,"煲煲殿",17
145016407,25.002397,121.484632,"廣福車業",4
254655514,24.99965131,121.55685907,"Australia",2
268865432,25.011273532,121.463327819,"Casa Della Pasta板橋店",1
234879048,25.113398767,121.536701041,"台北 天母",7
254822270,25.032500023,121.568365054,"Ny Bagle",3
98912730,25.1206,121.531162,"Grass Hill Jewelry",2
10748331,25.036129992,121.532698872,"六廚川湘菜館",12
163605781,25.052551,121.516741,"捷運淡水線，往淡水的第二節車廂",2
76556874,25.010369,121.463068,"六必居",1
40468874,25.062614045,121.540727355,"詩威特國際美容中心 Switer",2
10919736,25.030598938,121.559514999,"元素手工漢堡",20
859827,25.057439147,121.560617723,"7-11延壽街",5
2791379,24.976952105,121.555986189,"一壽橋",10
57371475,25.080046594,121.566838327,"馬戲團市集",15
249188970,25.005402386,121.511248426,"燒鳥串道日式串燒 永和永貞店",18
258578501,25.117910589,121.534161754,"mod's hair <天母店>",1
96683362,25.080793,121.551122,"顶厨国宴",1
189626,25.079899836,121.571660042,"小貳樓",41
67707855,25.045997638,121.538142716,"田園海鮮餐廳",3
121031,24.974272818,121.543013139,"壽喜燒一丁",11
50343827,25.063853748,121.520521266,"中山地下街",19
4391907,25.057378292,121.558070299,"民生公園 遊園地",94
5169905,25.028832207,121.535386246,"大安森林公園",23
6548880,24.984953764,121.567005543,"景文高級中學",67
29856604,25.119998,121.467266,"25元咖啡專賣店",3
63718457,25.037622838,121.558382459,"Bounce Sports Cafe &Lounge",15
219106130,25.133519442,121.539389871,"台北陽明山THE TOP屋頂上景觀餐廳",48
236199909,25.037535454,121.516987379,"Taipei 101 Building",2
22649511,25.0390918,121.564348,"Aveda",5
256164189,25.024953447,121.523822233,"Taipei Guting",2
245933,25.072220394,121.530789961,"林安泰古厝",156
241917376,24.967292744,121.590683651,"貓空紅木屋",18
226397882,24.988330019,121.54396925,"世新大學W棟",4
5552415,25.026197444,121.534265585,"東方米蘭精緻鍋物 Asia-Milan Hotpot",14
267294314,25.118032381,121.524583556,"蘇荷兒童美術館",3
286315444,25.039250868,121.516203943,"外交部咖啡廳",1
266667716,25.070700505,121.611433958,"柚子",1
948782,25.054462204,121.549832854,"君悅排骨-敦北直營店",13
260725350,25.035191157,121.534689844,"義光教會",12
73020289,25.115714556,121.52705072,"Orange Cafe",2
230791963,25.02321,121.55477,"六張犂",2
1126864,25.00797,121.503687501,"Cafe Fema",14
595888,25.006119537,121.484214962,"星巴克 Starbucks",34
2706480,25.052991,121.533088,"Ikari Coffee｜松江南京店",31
40468876,25.064827982,121.525868643,"Tian Wai Tian",11
236161718,25.03787822,121.529682697,"臨沂街",9
247094718,25.027109142,121.515992446,"華王安全帽黃金旗艦店",1
1347727,25.06276045,121.525289639,"天外天精緻麻辣火鍋（民權二店）",120
251109063,25.082131495,121.547085262,"穆勒藝文",2
1004369,25.040895627,121.574881132,"愛買 永春",5
73360,25.090573224,121.525703415,"士林公民會館",11
259389352,25.035933454,121.54047847,"師大附中風雨蚊子球場",1
269724980,25.029035185,121.477428368,"文聖國小",1
8229743,25.059194,121.526478,"三豐",9
31745226,24.994067446,121.466342027,"領袖歐洲路易區",1
262286511,25.051516609,121.563060069,"肯德基南京東二店",1
21727523,25.060808048,121.485606636,"家",3
218608267,25.010770374,121.469227957,"新北市板橋體育場",6
161880585,25.043712908,121.540810982,"捷運忠孝復興站",11
261572254,25.1358071,121.5395959,"泰泰吉味",1
236928694,25.083259078,121.471588409,"蘆州夜巿",10
4852,25.039777,121.563094,"誠品信義店",33
346568,25.048494371,121.558892727,"監理處",5
63434,25.047065753,121.54204308,"達蓋爾暗房工作室",54
53290165,25.029213692,121.553771546,"Cafe Marche咖啡瑪榭",229
8753921,25.061897224,121.533631682,"Allen & Dickson 艾倫狄克森美式廚房 松江店",9
465726,25.0173387,121.535224,"National Taiwan University",36
264543712,24.983007,121.542898226,"台大校園",1
238557614,25.037833053,121.52926381,"誇張古懂咖啡店",2
51608055,25.134044,121.500695,"摩斯北投店",4
69261589,25.080038675,121.559357954,"大魯閣棒球打擊練習場",1
127736326,25.127612637,121.472623531,"和碩立德一館",29
257026041,25.053645313,121.493798933,"麗寶之星",1
25683408,24.997029,121.61361,"桑德浩斯藝術花園",2
274093768,25.062127019,121.533585416,"雷蒙叔叔Unclelaymen美式餐廳",1
15114884,25.035389796,121.557769287,"西村",1
37554211,25.00922468,121.52072988,"Enjoying Coffee",25
18855405,25.062046424,121.544915264,"躼腳日食",266
219773571,25.026826068,121.549136564,"馬可波羅餐廳 遠企38樓",16
